Time_Detected,Time_Reset,Turbine_Identifier,Remark,Unit_Title_Destination
2017-08-19 14:34:49+00:00,,T06,External power ref.:2000kW,
2017-08-19 14:56:41+00:00,,T06,"Gen. ext. vent. 2, temp: 65Â°C",
2017-08-19 15:04:48+00:00,,T06,External power ref.:2000kW,
2017-08-19 15:24:53+00:00,,T06,"Gen. int. vent. 2, temp: 70Â°C",
2017-08-19 15:34:48+00:00,,T06,External power ref.:2000kW,
2017-08-19 16:04:48+00:00,,T06,External power ref.:2000kW,
2017-08-19 16:10:41+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-19 16:34:47+00:00,,T06,External power ref.:2000kW,
2017-08-19 17:04:47+00:00,,T06,External power ref.:2000kW,
2017-08-19 17:34:47+00:00,,T06,External power ref.:2000kW,
2017-08-19 17:46:49+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-19 18:04:47+00:00,,T06,External power ref.:2000kW,
2017-08-19 18:19:42+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-19 18:34:47+00:00,,T06,External power ref.:2000kW,
2017-08-19 19:04:47+00:00,,T06,External power ref.:2000kW,
2017-08-19 19:34:46+00:00,,T06,External power ref.:2000kW,
2017-08-19 19:55:38+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-08-19 20:04:46+00:00,,T06,External power ref.:2000kW,
2017-08-19 20:34:46+00:00,,T06,External power ref.:2000kW,
2017-08-19 21:04:46+00:00,,T06,External power ref.:2000kW,
2017-08-19 21:34:45+00:00,,T06,External power ref.:2000kW,
2017-08-19 22:04:45+00:00,,T06,External power ref.:2000kW,
2017-08-19 22:34:45+00:00,,T06,External power ref.:2000kW,
2017-08-19 23:04:45+00:00,,T06,External power ref.:2000kW,
2017-08-19 23:34:44+00:00,,T06,External power ref.:2000kW,
2017-08-20 00:04:44+00:00,,T06,External power ref.:2000kW,
2017-08-20 00:34:44+00:00,,T06,External power ref.:2000kW,
2017-08-20 01:04:39+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-08-20 01:04:44+00:00,,T06,External power ref.:2000kW,
2017-08-20 01:13:44+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-20 01:34:43+00:00,,T06,External power ref.:2000kW,
2017-08-20 02:04:43+00:00,,T06,External power ref.:2000kW,
2017-08-20 02:05:36+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-20 02:34:43+00:00,,T06,External power ref.:2000kW,
2017-08-20 02:37:53+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-08-20 03:04:43+00:00,,T06,External power ref.:2000kW,
2017-08-20 03:34:43+00:00,,T06,External power ref.:2000kW,
2017-08-20 04:04:43+00:00,,T06,External power ref.:2000kW,
2017-08-20 04:34:42+00:00,,T06,External power ref.:2000kW,
2017-08-20 05:04:42+00:00,,T06,External power ref.:2000kW,
2017-08-20 05:34:42+00:00,,T06,External power ref.:2000kW,
2017-08-20 06:04:42+00:00,,T06,External power ref.:2000kW,
2017-08-20 06:34:41+00:00,,T06,External power ref.:2000kW,
2017-08-20 07:04:40+00:00,,T06,External power ref.:2000kW,
2017-08-20 07:34:40+00:00,,T06,External power ref.:2000kW,
2017-08-20 08:04:40+00:00,,T06,External power ref.:2000kW,
2017-08-20 08:08:55+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-08-20 08:34:40+00:00,,T06,External power ref.:2000kW,
2017-08-20 08:52:45+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-08-20 09:04:39+00:00,,T06,External power ref.:2000kW,
2017-08-20 09:34:39+00:00,,T06,External power ref.:2000kW,
2017-08-20 10:04:39+00:00,,T06,External power ref.:2000kW,
2017-08-20 10:34:39+00:00,,T06,External power ref.:2000kW,
2017-08-20 11:04:38+00:00,,T06,External power ref.:2000kW,
2017-08-20 11:34:38+00:00,,T06,External power ref.:2000kW,
2017-08-20 12:04:39+00:00,,T06,External power ref.:2000kW,
2017-08-20 12:05:28+00:00,2017-08-20 12:21:39+00:00,T06,Pause over RCS  0,
2017-08-20 12:05:29+00:00,,T06,Extra info. Err:309 P:1693.8kW,
2017-08-20 12:05:29+00:00,,T06,Pause 1693.8kW  1687RPM,
2017-08-20 12:11:49+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-20 12:21:39+00:00,,T06,Run,
2017-08-20 12:24:18+00:00,,T06,Accumulator test done -> OK,
2017-08-20 12:25:15+00:00,,T06,Generator 1 in,
2017-08-20 12:29:00+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-20 12:34:38+00:00,,T06,External power ref.:2000kW,
2017-08-20 13:04:38+00:00,,T06,External power ref.:2000kW,
2017-08-20 13:34:38+00:00,,T06,External power ref.:2000kW,
2017-08-20 14:04:38+00:00,,T06,External power ref.:2000kW,
2017-08-20 14:34:38+00:00,,T06,External power ref.:2000kW,
2017-08-20 15:04:37+00:00,,T06,External power ref.:2000kW,
2017-08-20 15:34:37+00:00,,T06,External power ref.:2000kW,
2017-08-20 16:04:36+00:00,,T06,External power ref.:2000kW,
2017-08-20 16:34:36+00:00,,T06,External power ref.:2000kW,
2017-08-20 17:04:36+00:00,,T06,External power ref.:2000kW,
2017-08-20 17:34:36+00:00,,T06,External power ref.:2000kW,
2017-08-20 18:04:35+00:00,,T06,External power ref.:2000kW,
2017-08-20 18:34:35+00:00,,T06,External power ref.:2000kW,
2017-08-20 19:04:35+00:00,,T06,External power ref.:2000kW,
2017-08-20 19:34:35+00:00,,T06,External power ref.:2000kW,
2017-08-20 20:04:35+00:00,,T06,External power ref.:2000kW,
2017-08-20 20:34:34+00:00,,T06,External power ref.:2000kW,
2017-08-20 21:04:34+00:00,,T06,External power ref.:2000kW,
2017-08-20 21:19:37+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-08-20 21:34:34+00:00,,T06,External power ref.:2000kW,
2017-08-20 22:04:34+00:00,,T06,External power ref.:2000kW,
2017-08-20 22:34:34+00:00,,T06,External power ref.:2000kW,
2017-08-20 23:01:48+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-20 23:04:34+00:00,,T06,External power ref.:2000kW,
2017-08-20 23:33:29+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-20 23:34:34+00:00,,T06,External power ref.:2000kW,
2017-08-21 00:04:34+00:00,,T06,External power ref.:2000kW,
2017-08-21 00:09:05+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-21 00:34:33+00:00,,T06,External power ref.:2000kW,
2017-08-21 01:04:33+00:00,,T06,External power ref.:2000kW,
2017-08-21 01:19:55+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-21 01:34:33+00:00,,T06,External power ref.:2000kW,
2017-08-21 02:04:32+00:00,,T06,External power ref.:2000kW,
2017-08-21 02:34:32+00:00,,T06,External power ref.:2000kW,
2017-08-21 02:42:05+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-08-21 03:04:31+00:00,,T06,External power ref.:2000kW,
2017-08-21 03:34:31+00:00,,T06,External power ref.:2000kW,
2017-08-21 04:04:31+00:00,,T06,External power ref.:2000kW,
2017-08-21 04:34:31+00:00,,T06,External power ref.:2000kW,
2017-08-21 05:04:31+00:00,,T06,External power ref.:2000kW,
2017-08-21 05:34:30+00:00,,T06,External power ref.:2000kW,
2017-08-21 06:04:30+00:00,,T06,External power ref.:2000kW,
2017-08-21 06:34:30+00:00,,T06,External power ref.:2000kW,
2017-08-21 07:04:30+00:00,,T06,External power ref.:2000kW,
2017-08-21 07:34:30+00:00,,T06,External power ref.:2000kW,
2017-08-21 08:04:29+00:00,,T06,External power ref.:2000kW,
2017-08-21 08:34:29+00:00,,T06,External power ref.:2000kW,
2017-08-21 09:04:29+00:00,,T06,External power ref.:2000kW,
2017-08-21 09:34:29+00:00,,T06,External power ref.:2000kW,
2017-08-21 10:04:28+00:00,,T06,External power ref.:2000kW,
2017-08-21 10:34:28+00:00,,T06,External power ref.:2000kW,
2017-08-21 10:36:59+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-08-21 11:04:28+00:00,,T06,External power ref.:2000kW,
2017-08-21 11:19:50+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-08-21 11:34:28+00:00,,T06,External power ref.:2000kW,
2017-08-21 12:04:28+00:00,,T06,External power ref.:2000kW,
2017-08-21 12:34:27+00:00,,T06,External power ref.:2000kW,
2017-08-21 13:04:27+00:00,,T06,External power ref.:2000kW,
2017-08-21 13:34:27+00:00,,T06,External power ref.:2000kW,
2017-08-21 14:04:27+00:00,,T06,External power ref.:2000kW,
2017-08-21 14:34:26+00:00,,T06,External power ref.:2000kW,
2017-08-21 15:04:25+00:00,,T06,External power ref.:2000kW,
2017-08-21 15:34:25+00:00,,T06,External power ref.:2000kW,
2017-08-21 16:04:26+00:00,,T06,External power ref.:2000kW,
2017-08-21 16:34:25+00:00,,T06,External power ref.:2000kW,
2017-08-21 17:04:25+00:00,,T06,External power ref.:2000kW,
2017-08-21 17:34:25+00:00,,T06,External power ref.:2000kW,
2017-08-21 18:04:25+00:00,,T06,External power ref.:2000kW,
2017-08-21 18:34:24+00:00,,T06,External power ref.:2000kW,
2017-08-21 19:04:24+00:00,,T06,External power ref.:2000kW,
2017-08-21 19:34:24+00:00,,T06,External power ref.:2000kW,
2017-08-21 19:42:46+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-08-21 20:04:24+00:00,,T06,External power ref.:2000kW,
2017-08-21 20:14:29+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-21 20:34:24+00:00,,T06,External power ref.:2000kW,
2017-08-21 20:48:10+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-21 21:04:23+00:00,,T06,External power ref.:2000kW,
2017-08-21 21:32:10+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-21 21:34:23+00:00,,T06,External power ref.:2000kW,
2017-08-21 22:04:23+00:00,,T06,External power ref.:2000kW,
2017-08-21 22:18:39+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-21 22:34:23+00:00,,T06,External power ref.:2000kW,
2017-08-21 22:46:17+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-08-21 23:04:22+00:00,,T06,External power ref.:2000kW,
2017-08-21 23:34:22+00:00,,T06,External power ref.:2000kW,
2017-08-22 00:04:22+00:00,,T06,External power ref.:2000kW,
2017-08-22 00:27:17+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-08-22 00:30:27+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-22 00:34:22+00:00,,T06,External power ref.:2000kW,
2017-08-22 01:04:21+00:00,,T06,External power ref.:2000kW,
2017-08-22 01:30:39+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-22 01:34:21+00:00,,T06,External power ref.:2000kW,
2017-08-22 02:04:21+00:00,,T06,External power ref.:2000kW,
2017-08-22 02:06:42+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-22 02:34:21+00:00,,T06,External power ref.:2000kW,
2017-08-22 02:35:56+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-22 03:04:21+00:00,,T06,External power ref.:2000kW,
2017-08-22 03:13:09+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-22 03:34:20+00:00,,T06,External power ref.:2000kW,
2017-08-22 03:41:11+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-22 04:04:20+00:00,,T06,External power ref.:2000kW,
2017-08-22 04:19:52+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-08-22 04:34:20+00:00,,T06,External power ref.:2000kW,
2017-08-22 05:04:19+00:00,,T06,External power ref.:2000kW,
2017-08-22 05:34:19+00:00,,T06,External power ref.:2000kW,
2017-08-22 06:04:19+00:00,,T06,External power ref.:2000kW,
2017-08-22 06:34:18+00:00,,T06,External power ref.:2000kW,
2017-08-22 06:42:15+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-08-22 06:42:26+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-22 07:04:18+00:00,,T06,External power ref.:2000kW,
2017-08-22 07:16:29+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-22 07:34:18+00:00,,T06,External power ref.:2000kW,
2017-08-22 07:48:41+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-22 08:04:18+00:00,,T06,External power ref.:2000kW,
2017-08-22 08:34:17+00:00,,T06,External power ref.:2000kW,
2017-08-22 09:04:17+00:00,,T06,External power ref.:2000kW,
2017-08-22 09:34:17+00:00,,T06,External power ref.:2000kW,
2017-08-22 10:04:17+00:00,,T06,External power ref.:2000kW,
2017-08-22 10:34:16+00:00,,T06,External power ref.:2000kW,
2017-08-22 11:04:16+00:00,,T06,External power ref.:2000kW,
2017-08-22 11:07:40+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-22 11:34:16+00:00,,T06,External power ref.:2000kW,
2017-08-22 12:04:16+00:00,,T06,External power ref.:2000kW,
2017-08-22 12:34:16+00:00,,T06,External power ref.:2000kW,
2017-08-22 12:50:50+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-08-22 13:04:15+00:00,,T06,External power ref.:2000kW,
2017-08-22 13:26:25+00:00,2017-08-22 13:35:39+00:00,T06,Pause over RCS  0,
2017-08-22 13:26:26+00:00,,T06,Extra info. Err:309 P:1349.8kW,
2017-08-22 13:26:26+00:00,,T06,Pause 1349.8kW  1687RPM,
2017-08-22 13:31:30+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-22 13:35:30+00:00,,T06,Accumulator test done -> OK,
2017-08-22 13:35:39+00:00,,T06,Run,
2017-08-22 13:36:30+00:00,,T06,Generator 1 in,
2017-08-22 13:36:38+00:00,,T06,External power ref.:2000kW,
2017-08-22 13:48:06+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-22 14:06:38+00:00,,T06,External power ref.:2000kW,
2017-08-22 14:36:38+00:00,,T06,External power ref.:2000kW,
2017-08-22 15:06:38+00:00,,T06,External power ref.:2000kW,
2017-08-22 15:36:37+00:00,,T06,External power ref.:2000kW,
2017-08-22 16:06:37+00:00,,T06,External power ref.:2000kW,
2017-08-22 16:36:37+00:00,,T06,External power ref.:2000kW,
2017-08-22 17:06:37+00:00,,T06,External power ref.:2000kW,
2017-08-22 17:36:36+00:00,,T06,External power ref.:2000kW,
2017-08-22 18:06:36+00:00,,T06,External power ref.:2000kW,
2017-08-22 18:36:36+00:00,,T06,External power ref.:2000kW,
2017-08-22 19:06:36+00:00,,T06,External power ref.:2000kW,
2017-08-22 19:36:35+00:00,,T06,External power ref.:2000kW,
2017-08-22 20:06:35+00:00,,T06,External power ref.:2000kW,
2017-08-22 20:36:35+00:00,,T06,External power ref.:2000kW,
2017-08-22 21:06:35+00:00,,T06,External power ref.:2000kW,
2017-08-22 21:36:35+00:00,,T06,External power ref.:2000kW,
2017-08-22 22:06:34+00:00,,T06,External power ref.:2000kW,
2017-08-22 22:21:03+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-08-22 22:36:34+00:00,,T06,External power ref.:2000kW,
2017-08-22 23:06:34+00:00,,T06,External power ref.:2000kW,
2017-08-22 23:36:34+00:00,,T06,External power ref.:2000kW,
2017-08-22 23:44:45+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-23 00:06:33+00:00,,T06,External power ref.:2000kW,
2017-08-23 00:36:33+00:00,,T06,External power ref.:2000kW,
2017-08-23 01:06:33+00:00,,T06,External power ref.:2000kW,
2017-08-23 01:36:33+00:00,,T06,External power ref.:2000kW,
2017-08-23 02:06:33+00:00,,T06,External power ref.:2000kW,
2017-08-23 02:36:32+00:00,,T06,External power ref.:2000kW,
2017-08-23 03:06:32+00:00,,T06,External power ref.:2000kW,
2017-08-23 03:36:32+00:00,,T06,External power ref.:2000kW,
2017-08-23 04:06:32+00:00,,T06,External power ref.:2000kW,
2017-08-23 04:22:10+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-23 04:34:35+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-23 04:36:31+00:00,,T06,External power ref.:2000kW,
2017-08-23 05:06:31+00:00,,T06,External power ref.:2000kW,
2017-08-23 05:36:31+00:00,,T06,External power ref.:2000kW,
2017-08-23 06:06:31+00:00,,T06,External power ref.:2000kW,
2017-08-23 06:29:13+00:00,,T06,Generator 1 in,
2017-08-23 06:35:13+00:00,,T06,Ch active D Load C1  0% C2  0%,
2017-08-23 06:35:13+00:00,,T06,Generator 1 in,
2017-08-23 06:35:32+00:00,,T06,External power ref.:2000kW,
2017-08-23 07:05:31+00:00,,T06,External power ref.:2000kW,
2017-08-23 07:35:31+00:00,,T06,External power ref.:2000kW,
2017-08-23 08:05:31+00:00,,T06,External power ref.:2000kW,
2017-08-23 08:35:31+00:00,,T06,External power ref.:2000kW,
2017-08-23 09:05:31+00:00,,T06,External power ref.:2000kW,
2017-08-23 09:35:30+00:00,,T06,External power ref.:2000kW,
2017-08-23 10:05:30+00:00,,T06,External power ref.:2000kW,
2017-08-23 10:35:30+00:00,,T06,External power ref.:2000kW,
2017-08-23 11:05:30+00:00,,T06,External power ref.:2000kW,
2017-08-23 11:14:17+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-23 11:35:29+00:00,,T06,External power ref.:2000kW,
2017-08-23 11:45:25+00:00,2017-08-23 12:08:34+00:00,T06,Pause over RCS  0,
2017-08-23 11:45:26+00:00,,T06,Extra info. Err:309 P: 861.9kW,
2017-08-23 11:45:26+00:00,,T06,Pause  861.9kW  1629RPM,
2017-08-23 11:50:13+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-23 12:05:29+00:00,,T06,External power ref.: 500kW,
2017-08-23 12:08:34+00:00,,T06,Run,
2017-08-23 12:09:25+00:00,,T06,Generator 1 in,
2017-08-23 12:32:00+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-23 12:35:29+00:00,,T06,External power ref.:2000kW,
2017-08-23 13:05:29+00:00,,T06,External power ref.:2000kW,
2017-08-23 13:35:28+00:00,,T06,External power ref.:2000kW,
2017-08-23 13:49:18+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-23 14:05:28+00:00,,T06,External power ref.:2000kW,
2017-08-23 14:35:28+00:00,,T06,External power ref.:2000kW,
2017-08-23 14:51:37+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-23 15:05:28+00:00,,T06,External power ref.:2000kW,
2017-08-23 15:35:28+00:00,,T06,External power ref.:2000kW,
2017-08-23 15:51:53+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-23 16:05:27+00:00,,T06,External power ref.:2000kW,
2017-08-23 16:35:27+00:00,,T06,External power ref.:2000kW,
2017-08-23 17:05:27+00:00,,T06,External power ref.:2000kW,
2017-08-23 17:26:36+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-08-23 17:35:26+00:00,,T06,External power ref.:2000kW,
2017-08-23 18:05:26+00:00,,T06,External power ref.:2000kW,
2017-08-23 18:35:26+00:00,,T06,External power ref.:2000kW,
2017-08-23 18:44:51+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-08-23 19:05:25+00:00,,T06,External power ref.:2000kW,
2017-08-23 19:35:25+00:00,,T06,External power ref.:2000kW,
2017-08-23 19:50:17+00:00,,T06,Generator 1 in,
2017-08-23 20:05:25+00:00,,T06,External power ref.:2000kW,
2017-08-23 20:13:22+00:00,,T06,Accumulator test done -> OK,
2017-08-23 20:15:13+00:00,,T06,Generator 1 in,
2017-08-23 20:21:00+00:00,,T06,Generator 1 in,
2017-08-23 20:25:13+00:00,,T06,Yaw Speed Exc:  0Â° Rate:10sec,
2017-08-23 20:29:55+00:00,,T06,Generator 1 in,
2017-08-23 20:30:09+00:00,,T06,External power ref.:2000kW,
2017-08-23 21:00:09+00:00,,T06,External power ref.:2000kW,
2017-08-23 21:16:13+00:00,,T06,Yawcontr. from:30011 to:30010,
2017-08-23 21:16:34+00:00,,T06,Generator 1 in,
2017-08-23 21:16:51+00:00,,T06,External power ref.:2000kW,
2017-08-23 21:36:03+00:00,,T06,Generator 1 in,
2017-08-23 21:46:50+00:00,,T06,External power ref.:2000kW,
2017-08-23 22:29:50+00:00,,T06,"Gen. int. vent. 1, temp: 54Â°C",
2017-08-23 22:51:31+00:00,,T06,"Gen. ext. vent. 1, temp: 49Â°C",
2017-08-24 00:10:46+00:00,,T06,Yaw Speed Exc:  0Â° Rate:10sec,
2017-08-24 00:10:53+00:00,,T06,Yawcontr. from:30010 to:30011,
2017-08-24 00:14:15+00:00,,T06,Generator 1 in,
2017-08-24 00:14:26+00:00,,T06,External power ref.:2000kW,
2017-08-24 00:35:01+00:00,,T06,Ch active D Load C1  0% C2  0%,
2017-08-24 00:35:01+00:00,,T06,Generator 1 in,
2017-08-24 00:44:26+00:00,,T06,External power ref.:2000kW,
2017-08-24 02:06:05+00:00,,T06,Generator 1 in,
2017-08-24 02:06:15+00:00,,T06,External power ref.:2000kW,
2017-08-24 02:25:42+00:00,,T06,Generator 1 in,
2017-08-24 02:36:14+00:00,,T06,External power ref.:2000kW,
2017-08-24 02:55:14+00:00,,T06,Generator 1 in,
2017-08-24 02:55:26+00:00,,T06,External power ref.:2000kW,
2017-08-24 03:25:26+00:00,,T06,External power ref.:2000kW,
2017-08-24 03:55:25+00:00,,T06,External power ref.:2000kW,
2017-08-24 04:25:25+00:00,,T06,External power ref.:2000kW,
2017-08-24 04:55:25+00:00,,T06,External power ref.:2000kW,
2017-08-24 05:24:41+00:00,,T06,"Gen. ext. vent. 2, temp: 65Â°C",
2017-08-24 05:25:25+00:00,,T06,External power ref.:2000kW,
2017-08-24 06:00:30+00:00,,T06,Generator 1 in,
2017-08-24 06:00:44+00:00,,T06,External power ref.:2000kW,
2017-08-24 06:14:53+00:00,,T06,"Gen. ext. vent. 1, temp: 49Â°C",
2017-08-24 06:40:38+00:00,,T06,Generator 1 in,
2017-08-24 06:40:49+00:00,,T06,External power ref.:2000kW,
2017-08-24 07:10:49+00:00,,T06,External power ref.:2000kW,
2017-08-24 07:40:49+00:00,,T06,External power ref.:2000kW,
2017-08-24 08:10:49+00:00,,T06,External power ref.:2000kW,
2017-08-24 08:40:49+00:00,,T06,External power ref.:2000kW,
2017-08-24 09:10:49+00:00,,T06,External power ref.:2000kW,
2017-08-24 09:40:48+00:00,,T06,External power ref.:2000kW,
2017-08-24 09:55:07+00:00,,T06,"Gen. ext. vent. 2, temp: 65Â°C",
2017-08-24 10:10:48+00:00,,T06,External power ref.:2000kW,
2017-08-24 10:40:48+00:00,,T06,External power ref.:2000kW,
2017-08-24 11:06:29+00:00,,T06,Generator 1 in,
2017-08-24 11:06:47+00:00,,T06,External power ref.:2000kW,
2017-08-24 11:19:18+00:00,,T06,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-08-24 11:19:19+00:00,,T06,"Nac.vent.1, nac/gear: 35/ 47Â°C",
2017-08-24 11:21:19+00:00,,T06,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-08-24 11:21:20+00:00,,T06,"Nac.vent.3, nac/gear: 35/ 47Â°C",
2017-08-24 11:27:44+00:00,,T06,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-08-24 11:27:45+00:00,,T06,"Nac.vent.1, nac/gear: 35/ 47Â°C",
2017-08-24 11:36:47+00:00,,T06,External power ref.:2000kW,
2017-08-24 11:36:58+00:00,,T06,"Nac.vent.2, nac/gear: 34/ 47Â°C",
2017-08-24 11:37:11+00:00,,T06,"Nac.vent.3, nac/gear: 35/ 47Â°C",
2017-08-24 12:06:47+00:00,,T06,External power ref.:2000kW,
2017-08-24 12:12:10+00:00,,T06,"Nac.vent.2, nac/gear: 36/ 48Â°C",
2017-08-24 12:12:11+00:00,,T06,"Nac.vent.1, nac/gear: 36/ 48Â°C",
2017-08-24 12:15:58+00:00,,T06,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-08-24 12:15:59+00:00,,T06,"Nac.vent.3, nac/gear: 35/ 48Â°C",
2017-08-24 12:20:02+00:00,,T06,"Nac.vent.2, nac/gear: 36/ 48Â°C",
2017-08-24 12:20:03+00:00,,T06,"Nac.vent.1, nac/gear: 36/ 48Â°C",
2017-08-24 12:23:12+00:00,,T06,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-08-24 12:23:13+00:00,,T06,"Nac.vent.3, nac/gear: 35/ 48Â°C",
2017-08-24 12:24:14+00:00,,T06,"Nac.vent.2, nac/gear: 36/ 48Â°C",
2017-08-24 12:24:15+00:00,,T06,"Nac.vent.1, nac/gear: 36/ 48Â°C",
2017-08-24 12:29:20+00:00,,T06,Generator 1 in,
2017-08-24 12:36:46+00:00,,T06,External power ref.:2000kW,
2017-08-24 12:38:35+00:00,,T06,Generator 1 in,
2017-08-24 12:52:47+00:00,,T06,Ch active D Load C1  0% C2  0%,
2017-08-24 12:57:29+00:00,,T06,"Nac.vent.2, nac/gear: 38/ 48Â°C",
2017-08-24 12:57:30+00:00,,T06,"Nac.vent.3, nac/gear: 38/ 48Â°C",
2017-08-24 13:01:55+00:00,,T06,"Nac.vent.2, nac/gear: 38/ 48Â°C",
2017-08-24 13:01:56+00:00,,T06,"Nac.vent.1, nac/gear: 38/ 48Â°C",
2017-08-24 13:06:01+00:00,,T06,Generator 1 in,
2017-08-24 13:06:46+00:00,,T06,External power ref.:2000kW,
2017-08-24 13:12:26+00:00,,T06,Generator 1 in,
2017-08-24 13:20:37+00:00,,T06,Generator 1 in,
2017-08-24 13:22:53+00:00,,T06,"Nac.vent.2, nac/gear: 38/ 48Â°C",
2017-08-24 13:22:54+00:00,,T06,"Nac.vent.3, nac/gear: 38/ 48Â°C",
2017-08-24 13:26:05+00:00,,T06,"Nac.vent.2, nac/gear: 38/ 48Â°C",
2017-08-24 13:26:06+00:00,,T06,"Nac.vent.1, nac/gear: 38/ 48Â°C",
2017-08-24 13:33:00+00:00,,T06,Generator 1 in,
2017-08-24 13:36:46+00:00,,T06,External power ref.:2000kW,
2017-08-24 13:37:22+00:00,,T06,"Nac.vent.2, nac/gear: 39/ 48Â°C",
2017-08-24 13:37:23+00:00,,T06,"Nac.vent.3, nac/gear: 39/ 48Â°C",
2017-08-24 13:39:58+00:00,,T06,"Nac.vent.2, nac/gear: 39/ 48Â°C",
2017-08-24 13:39:59+00:00,,T06,"Nac.vent.1, nac/gear: 39/ 48Â°C",
2017-08-24 13:46:10+00:00,,T06,"Nac.vent.2, nac/gear: 38/ 48Â°C",
2017-08-24 13:46:11+00:00,,T06,"Nac.vent.3, nac/gear: 38/ 48Â°C",
2017-08-24 13:48:27+00:00,,T06,"Nac.vent.2, nac/gear: 38/ 49Â°C",
2017-08-24 13:48:28+00:00,,T06,"Nac.vent.1, nac/gear: 38/ 49Â°C",
2017-08-24 13:50:37+00:00,,T06,"Nac.vent.2, nac/gear: 38/ 48Â°C",
2017-08-24 13:50:38+00:00,,T06,"Nac.vent.3, nac/gear: 38/ 48Â°C",
2017-08-24 13:53:47+00:00,,T06,"Nac.vent.2, nac/gear: 39/ 49Â°C",
2017-08-24 13:53:48+00:00,,T06,"Nac.vent.1, nac/gear: 39/ 49Â°C",
2017-08-24 13:55:19+00:00,,T06,"Nac.vent.2, nac/gear: 39/ 49Â°C",
