Time_Detected,Time_Reset,Turbine_Identifier,Remark,Unit_Title_Destination
2017-06-11 08:20:16+00:00,,T07,External power ref.:2000kW,
2017-06-11 08:50:16+00:00,,T07,External power ref.:2000kW,
2017-06-11 09:20:16+00:00,,T07,External power ref.:2000kW,
2017-06-11 09:50:15+00:00,,T07,External power ref.:2000kW,
2017-06-11 09:53:47+00:00,,T07,"Hub fan 2, Temp: 35Â°C",
2017-06-11 10:20:15+00:00,,T07,External power ref.:2000kW,
2017-06-11 10:50:15+00:00,,T07,External power ref.:2000kW,
2017-06-11 11:20:15+00:00,,T07,External power ref.:2000kW,
2017-06-11 11:50:14+00:00,,T07,External power ref.:2000kW,
2017-06-11 12:20:14+00:00,,T07,External power ref.:2000kW,
2017-06-11 12:50:14+00:00,,T07,External power ref.:2000kW,
2017-06-11 13:20:14+00:00,,T07,External power ref.:2000kW,
2017-06-11 13:50:14+00:00,,T07,External power ref.:2000kW,
2017-06-11 14:20:14+00:00,,T07,External power ref.:2000kW,
2017-06-11 14:50:14+00:00,,T07,External power ref.:2000kW,
2017-06-11 15:20:13+00:00,,T07,External power ref.:2000kW,
2017-06-11 15:50:13+00:00,,T07,External power ref.:2000kW,
2017-06-11 16:18:36+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:18:37+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:18:49+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:18:50+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:20:13+00:00,,T07,External power ref.:2000kW,
2017-06-11 16:23:45+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:23:46+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:41:48+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:41:49+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:42:03+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:42:04+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:42:05+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:42:06+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-11 16:50:12+00:00,,T07,External power ref.:2000kW,
2017-06-11 17:20:12+00:00,,T07,External power ref.:2000kW,
2017-06-11 17:50:12+00:00,,T07,External power ref.:2000kW,
2017-06-11 18:20:12+00:00,,T07,External power ref.:2000kW,
2017-06-11 18:50:11+00:00,,T07,External power ref.:2000kW,
2017-06-11 19:20:11+00:00,,T07,External power ref.:2000kW,
2017-06-11 19:50:11+00:00,,T07,External power ref.:2000kW,
2017-06-11 20:20:11+00:00,,T07,External power ref.:2000kW,
2017-06-11 20:50:10+00:00,,T07,External power ref.:2000kW,
2017-06-11 21:20:10+00:00,,T07,External power ref.:2000kW,
2017-06-11 21:50:10+00:00,,T07,External power ref.:2000kW,
2017-06-11 22:20:10+00:00,,T07,External power ref.:2000kW,
2017-06-11 22:35:21+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-11 22:50:10+00:00,,T07,External power ref.:2000kW,
2017-06-11 23:20:09+00:00,,T07,External power ref.:2000kW,
2017-06-11 23:50:09+00:00,,T07,External power ref.:2000kW,
2017-06-11 23:51:44+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-12 00:15:27+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-12 00:20:09+00:00,,T07,External power ref.:2000kW,
2017-06-12 00:50:09+00:00,,T07,External power ref.:2000kW,
2017-06-12 01:02:14+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-12 01:20:08+00:00,,T07,External power ref.:2000kW,
2017-06-12 01:27:19+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-12 01:50:08+00:00,,T07,External power ref.:2000kW,
2017-06-12 02:20:08+00:00,,T07,External power ref.:2000kW,
2017-06-12 02:50:07+00:00,,T07,External power ref.:2000kW,
2017-06-12 03:20:07+00:00,,T07,External power ref.:2000kW,
2017-06-12 03:23:05+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-12 03:50:07+00:00,,T07,External power ref.:2000kW,
2017-06-12 04:20:07+00:00,,T07,External power ref.:2000kW,
2017-06-12 04:50:07+00:00,,T07,External power ref.:2000kW,
2017-06-12 05:20:06+00:00,,T07,External power ref.:2000kW,
2017-06-12 05:50:06+00:00,,T07,External power ref.:2000kW,
2017-06-12 06:05:21+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-12 06:20:06+00:00,,T07,External power ref.:2000kW,
2017-06-12 06:50:06+00:00,,T07,External power ref.:2000kW,
2017-06-12 07:03:03+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-12 07:20:06+00:00,,T07,External power ref.:2000kW,
2017-06-12 07:50:05+00:00,,T07,External power ref.:2000kW,
2017-06-12 08:20:05+00:00,,T07,External power ref.:2000kW,
2017-06-12 08:50:05+00:00,,T07,External power ref.:2000kW,
2017-06-12 09:20:05+00:00,,T07,External power ref.:2000kW,
2017-06-12 09:50:04+00:00,,T07,External power ref.:2000kW,
2017-06-12 09:58:46+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-12 10:18:57+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-12 10:20:04+00:00,,T07,External power ref.:2000kW,
2017-06-12 10:50:04+00:00,,T07,External power ref.:2000kW,
2017-06-12 11:20:04+00:00,,T07,External power ref.:2000kW,
2017-06-12 11:50:03+00:00,,T07,External power ref.:2000kW,
2017-06-12 12:20:03+00:00,,T07,External power ref.:2000kW,
2017-06-12 12:50:03+00:00,,T07,External power ref.:2000kW,
2017-06-12 14:00:25+00:00,,T07,External power ref.:2000kW,
2017-06-12 14:30:25+00:00,,T07,External power ref.:2000kW,
2017-06-12 15:00:25+00:00,,T07,External power ref.:2000kW,
2017-06-12 15:30:24+00:00,,T07,External power ref.:2000kW,
2017-06-12 16:00:24+00:00,,T07,External power ref.:2000kW,
2017-06-12 16:24:39+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:24:40+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:30:24+00:00,,T07,External power ref.:2000kW,
2017-06-12 16:48:05+00:00,,T07,Hot generator 145Â°C      0kW,
2017-06-12 16:48:06+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:48:09+00:00,,T07,Hot generator 145Â°C      0kW,
2017-06-12 16:48:09+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:48:10+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:48:13+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:48:15+00:00,,T07,Hot generator 145Â°C      0kW,
2017-06-12 16:48:16+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:48:17+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:52:14+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:52:15+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:52:29+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:52:35+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:52:41+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:52:43+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:52:56+00:00,,T07,Hot generator 145Â°C      0kW,
2017-06-12 16:52:57+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:52:59+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:53:03+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:53:04+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:53:08+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 16:53:10+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:00:24+00:00,,T07,External power ref.:2000kW,
2017-06-12 17:03:28+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:03:29+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:08:35+00:00,,T07,Hot generator 146Â°C      0kW,
2017-06-12 17:08:36+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:08:37+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:08:39+00:00,,T07,Hot generator 146Â°C      0kW,
2017-06-12 17:08:40+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:08:41+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:08:46+00:00,,T07,Hot generator 145Â°C      0kW,
2017-06-12 17:08:47+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:08:54+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:13:54+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:13:56+00:00,,T07,Hot HV trafo 270Â°C      0kW,
2017-06-12 17:30:23+00:00,,T07,External power ref.:2000kW,
2017-06-12 18:00:23+00:00,,T07,External power ref.:2000kW,
2017-06-12 18:30:23+00:00,,T07,External power ref.:2000kW,
2017-06-12 19:00:23+00:00,,T07,External power ref.:2000kW,
2017-06-12 19:30:22+00:00,,T07,External power ref.:2000kW,
2017-06-12 20:00:22+00:00,,T07,External power ref.:2000kW,
2017-06-12 20:30:22+00:00,,T07,External power ref.:2000kW,
2017-06-12 20:38:58+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-12 20:57:56+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-12 21:00:22+00:00,,T07,External power ref.:2000kW,
2017-06-12 21:30:21+00:00,,T07,External power ref.:2000kW,
2017-06-12 22:00:21+00:00,,T07,External power ref.:2000kW,
2017-06-12 22:00:52+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-12 22:30:21+00:00,,T07,External power ref.:2000kW,
2017-06-12 22:48:07+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-12 23:00:21+00:00,,T07,External power ref.:2000kW,
2017-06-12 23:30:21+00:00,,T07,External power ref.:2000kW,
2017-06-13 00:00:20+00:00,,T07,External power ref.:2000kW,
2017-06-13 00:30:20+00:00,,T07,External power ref.:2000kW,
2017-06-13 01:00:20+00:00,,T07,External power ref.:2000kW,
2017-06-13 01:30:20+00:00,,T07,External power ref.:2000kW,
2017-06-13 02:00:20+00:00,,T07,External power ref.:2000kW,
2017-06-13 02:30:19+00:00,,T07,External power ref.:2000kW,
2017-06-13 03:00:19+00:00,,T07,External power ref.:2000kW,
2017-06-13 03:30:19+00:00,,T07,External power ref.:2000kW,
2017-06-13 04:00:19+00:00,,T07,External power ref.:2000kW,
2017-06-13 04:30:18+00:00,,T07,External power ref.:2000kW,
2017-06-13 05:00:18+00:00,,T07,External power ref.:2000kW,
2017-06-13 05:30:18+00:00,,T07,External power ref.:2000kW,
2017-06-13 06:00:18+00:00,,T07,External power ref.:2000kW,
2017-06-13 06:16:58+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-13 06:30:17+00:00,,T07,External power ref.:2000kW,
2017-06-13 07:00:17+00:00,,T07,External power ref.:2000kW,
2017-06-13 07:30:17+00:00,,T07,External power ref.:2000kW,
2017-06-13 08:00:17+00:00,,T07,External power ref.:2000kW,
2017-06-13 08:30:17+00:00,,T07,External power ref.:2000kW,
2017-06-13 09:00:17+00:00,,T07,External power ref.:2000kW,
2017-06-13 09:30:16+00:00,,T07,External power ref.:2000kW,
2017-06-13 10:00:16+00:00,,T07,External power ref.:2000kW,
2017-06-13 10:13:55+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-06-13 10:30:16+00:00,,T07,External power ref.:2000kW,
2017-06-13 10:38:43+00:00,,T07,Generator 1 in,
2017-06-13 10:47:52+00:00,,T07,Pitch accu fail 0 1Z14/ 1 3Z2,
2017-06-13 10:49:57+00:00,,T07,Accumulator test done -> OK,
2017-06-13 10:51:25+00:00,,T07,Generator 1 in,
2017-06-13 11:00:16+00:00,,T07,External power ref.:2000kW,
2017-06-13 11:27:33+00:00,,T07,Generator 1 in,
2017-06-13 11:30:15+00:00,,T07,External power ref.:2000kW,
2017-06-13 11:36:12+00:00,,T07,Ch active D Load C1  0% C2  0%,
2017-06-13 12:00:15+00:00,,T07,External power ref.:2000kW,
2017-06-13 12:01:07+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-06-13 12:08:31+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-13 12:30:15+00:00,,T07,External power ref.:2000kW,
2017-06-13 13:00:15+00:00,,T07,External power ref.:2000kW,
2017-06-13 13:30:14+00:00,,T07,External power ref.:2000kW,
2017-06-13 13:35:42+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-13 14:00:14+00:00,,T07,External power ref.:2000kW,
2017-06-13 14:17:59+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-13 14:30:14+00:00,,T07,External power ref.:2000kW,
2017-06-13 15:00:14+00:00,,T07,External power ref.:2000kW,
2017-06-13 15:30:13+00:00,,T07,External power ref.:2000kW,
2017-06-13 15:43:02+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-13 16:00:13+00:00,,T07,External power ref.:2000kW,
2017-06-13 16:16:40+00:00,,T07,"GearoilCooler 2, gear:  57Â°C",
2017-06-13 16:30:13+00:00,,T07,External power ref.:2000kW,
2017-06-13 17:00:13+00:00,,T07,External power ref.:2000kW,
2017-06-13 17:04:07+00:00,,T07,"GearoilCooler 1, gear:  49Â°C",
2017-06-13 17:30:12+00:00,,T07,External power ref.:2000kW,
2017-06-13 18:00:12+00:00,,T07,External power ref.:2000kW,
2017-06-13 18:30:12+00:00,,T07,External power ref.:2000kW,
2017-06-13 18:56:25+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-06-13 19:00:12+00:00,,T07,External power ref.:2000kW,
2017-06-13 19:01:49+00:00,,T07,Generator 1 in,
2017-06-13 19:02:07+00:00,,T07,External power ref.:2000kW,
2017-06-13 19:32:07+00:00,,T07,External power ref.:2000kW,
2017-06-13 20:02:07+00:00,,T07,External power ref.:2000kW,
2017-06-13 20:29:21+00:00,,T07,Generator 1 in,
2017-06-13 20:29:35+00:00,,T07,External power ref.:2000kW,
2017-06-13 20:46:55+00:00,,T07,"Gen. int. vent. 1, temp: 54Â°C",
2017-06-13 20:48:34+00:00,,T07,Generator 1 in,
2017-06-13 20:48:43+00:00,,T07,External power ref.:2000kW,
2017-06-13 21:18:43+00:00,,T07,External power ref.:2000kW,
2017-06-13 21:38:19+00:00,,T07,Generator 1 in,
2017-06-13 21:38:34+00:00,,T07,External power ref.:2000kW,
2017-06-13 21:49:49+00:00,,T07,Generator 1 in,
2017-06-13 21:50:07+00:00,,T07,External power ref.:2000kW,
2017-06-13 21:54:34+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-06-13 21:56:58+00:00,,T07,Generator 1 in,
2017-06-13 21:57:02+00:00,,T07,External power ref.:2000kW,
2017-06-13 22:17:25+00:00,,T07,Generator 1 in,
2017-06-13 22:17:46+00:00,,T07,External power ref.:2000kW,
2017-06-13 22:28:02+00:00,,T07,Generator 1 in,
2017-06-13 22:28:18+00:00,,T07,External power ref.:2000kW,
2017-06-13 23:39:39+00:00,,T07,"Nac.vent.2, nac/gear: 29/ 43Â°C",
2017-06-14 00:40:38+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-06-14 00:40:38+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-06-14 02:23:45+00:00,,T07,Generator 1 in,
2017-06-14 02:24:06+00:00,,T07,External power ref.:2000kW,
2017-06-14 02:44:17+00:00,,T07,Generator 1 in,
2017-06-14 02:44:30+00:00,,T07,External power ref.:2000kW,
2017-06-14 04:33:53+00:00,,T07,"Hub fan 1, Temp: 29Â°C",
2017-06-14 05:12:37+00:00,,T07,"HV Trafo. vent. 0, temp:  2Â°C",
2017-06-14 05:50:46+00:00,,T07,"Nac.vent.1, nac/gear: 26/ 38Â°C",
2017-06-14 05:50:47+00:00,,T07,"Nac.vent.0, nac/gear: 26/ 38Â°C",
2017-06-14 08:46:46+00:00,,T07,"Nac.vent.1, nac/gear: 31/ 36Â°C",
2017-06-14 08:46:47+00:00,,T07,"Nac.vent.2, nac/gear: 31/ 36Â°C",
2017-06-14 08:50:54+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-06-14 09:21:57+00:00,,T07,"Nac.vent.1, nac/gear: 27/ 38Â°C",
2017-06-14 09:21:58+00:00,,T07,"Nac.vent.0, nac/gear: 28/ 38Â°C",
2017-06-14 09:49:16+00:00,,T07,"Hub fan 2, Temp: 35Â°C",
2017-06-14 13:09:32+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-06-14 13:12:58+00:00,,T07,Generator 1 in,
2017-06-14 13:13:13+00:00,,T07,External power ref.:2000kW,
2017-06-14 13:14:03+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 37Â°C",
2017-06-14 13:14:04+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 37Â°C",
2017-06-14 13:14:05+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 37Â°C",
2017-06-14 13:43:13+00:00,,T07,External power ref.:2000kW,
2017-06-14 13:52:02+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-06-14 13:52:02+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-06-14 13:55:21+00:00,,T07,"Nac.vent.2, nac/gear: 33/ 42Â°C",
2017-06-14 13:55:22+00:00,,T07,"Nac.vent.1, nac/gear: 33/ 42Â°C",
2017-06-14 13:55:23+00:00,,T07,"Nac.vent.0, nac/gear: 33/ 42Â°C",
2017-06-14 13:59:45+00:00,,T07,"Nac.vent.1, nac/gear: 33/ 43Â°C",
2017-06-14 13:59:46+00:00,,T07,"Nac.vent.2, nac/gear: 33/ 43Â°C",
2017-06-14 14:02:33+00:00,,T07,"Nac.vent.1, nac/gear: 33/ 43Â°C",
2017-06-14 14:02:34+00:00,,T07,"Nac.vent.0, nac/gear: 33/ 43Â°C",
2017-06-14 14:09:07+00:00,,T07,"Nac.vent.1, nac/gear: 34/ 44Â°C",
2017-06-14 14:09:08+00:00,,T07,"Nac.vent.2, nac/gear: 34/ 44Â°C",
2017-06-14 14:13:13+00:00,,T07,External power ref.:2000kW,
2017-06-14 14:15:20+00:00,,T07,"Nac.vent.1, nac/gear: 33/ 44Â°C",
2017-06-14 14:15:21+00:00,,T07,"Nac.vent.0, nac/gear: 33/ 44Â°C",
2017-06-14 14:18:50+00:00,,T07,"Nac.vent.1, nac/gear: 34/ 44Â°C",
2017-06-14 14:18:51+00:00,,T07,"Nac.vent.2, nac/gear: 34/ 44Â°C",
2017-06-14 14:43:13+00:00,,T07,External power ref.:2000kW,
2017-06-14 14:47:19+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 46Â°C",
2017-06-14 15:02:40+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-06-14 15:13:13+00:00,,T07,External power ref.:2000kW,
2017-06-14 15:43:12+00:00,,T07,External power ref.:2000kW,
2017-06-14 16:13:12+00:00,,T07,External power ref.:2000kW,
2017-06-14 16:43:11+00:00,,T07,External power ref.:2000kW,
2017-06-14 17:13:11+00:00,,T07,External power ref.:2000kW,
2017-06-14 17:43:11+00:00,,T07,External power ref.:2000kW,
2017-06-14 18:13:11+00:00,,T07,External power ref.:2000kW,
2017-06-14 18:43:10+00:00,,T07,External power ref.:2000kW,
2017-06-14 19:13:10+00:00,,T07,External power ref.:2000kW,
2017-06-14 19:43:10+00:00,,T07,External power ref.:2000kW,
2017-06-14 20:13:10+00:00,,T07,External power ref.:2000kW,
2017-06-14 20:43:10+00:00,,T07,External power ref.:2000kW,
2017-06-14 21:13:10+00:00,,T07,External power ref.:2000kW,
2017-06-14 21:43:09+00:00,,T07,External power ref.:2000kW,
2017-06-14 22:13:09+00:00,,T07,External power ref.:2000kW,
2017-06-14 22:43:09+00:00,,T07,External power ref.:2000kW,
2017-06-14 22:49:30+00:00,,T07,Generator 1 in,
2017-06-14 22:49:41+00:00,,T07,External power ref.:2000kW,
2017-06-14 22:55:10+00:00,,T07,Generator 1 in,
2017-06-14 23:25:46+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-06-14 23:35:37+00:00,,T07,Generator 1 in,
2017-06-14 23:35:52+00:00,,T07,External power ref.:2000kW,
2017-06-14 23:38:23+00:00,,T07,"Nac.vent.2, nac/gear: 29/ 44Â°C",
2017-06-14 23:55:29+00:00,,T07,Generator 1 in,
2017-06-14 23:55:47+00:00,,T07,External power ref.:2000kW,
2017-06-15 00:09:04+00:00,,T07,Generator 1 in,
2017-06-15 02:20:37+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-06-15 02:20:37+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-06-15 02:32:24+00:00,,T07,Generator 1 in,
2017-06-15 02:32:33+00:00,,T07,External power ref.:2000kW,
2017-06-15 05:34:32+00:00,,T07,"Nac.vent.1, nac/gear: 26/ 38Â°C",
2017-06-15 05:34:33+00:00,,T07,"Nac.vent.0, nac/gear: 26/ 38Â°C",
2017-06-15 06:48:49+00:00,,T07,"Nac.vent.1, nac/gear: 30/ 37Â°C",
2017-06-15 06:48:50+00:00,,T07,"Nac.vent.2, nac/gear: 30/ 37Â°C",
2017-06-15 07:42:51+00:00,,T07,"Hub fan 1, Temp: 29Â°C",
2017-06-15 07:46:15+00:00,,T07,"Nac.vent.1, nac/gear: 26/ 38Â°C",
2017-06-15 07:46:16+00:00,,T07,"Nac.vent.0, nac/gear: 26/ 38Â°C",
2017-06-15 10:17:54+00:00,,T07,Running up timeout,
2017-06-15 10:55:07+00:00,,T07,"Hub fan 2, Temp: 35Â°C",
2017-06-15 11:14:04+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-06-15 11:15:45+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-06-15 11:19:07+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-06-15 11:21:08+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-06-15 11:30:23+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-06-15 11:58:30+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-06-15 12:46:26+00:00,,T07,Generator 1 in,
2017-06-15 12:46:45+00:00,,T07,External power ref.:2000kW,
2017-06-15 12:47:29+00:00,,T07,"Nac.vent.1, nac/gear: 37/ 38Â°C",
2017-06-15 12:47:30+00:00,,T07,"Nac.vent.2, nac/gear: 37/ 38Â°C",
2017-06-15 12:47:31+00:00,,T07,"Nac.vent.3, nac/gear: 37/ 38Â°C",
2017-06-15 13:16:45+00:00,,T07,External power ref.:2000kW,
2017-06-15 13:21:18+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-06-15 13:21:18+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-06-15 13:46:45+00:00,,T07,External power ref.:2000kW,
2017-06-15 14:16:44+00:00,,T07,External power ref.:2000kW,
2017-06-15 14:29:54+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-06-15 14:46:21+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-06-15 14:46:22+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 48Â°C",
2017-06-15 14:46:44+00:00,,T07,External power ref.:2000kW,
2017-06-15 14:50:29+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-06-15 14:50:30+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 47Â°C",
2017-06-15 14:57:37+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-06-15 14:57:38+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 48Â°C",
2017-06-15 14:58:52+00:00,,T07,"Nac.vent.2, nac/gear: 34/ 48Â°C",
2017-06-15 15:00:24+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 48Â°C",
2017-06-15 15:08:07+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-06-15 15:08:08+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 48Â°C",
2017-06-15 15:09:15+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-06-15 15:09:16+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 48Â°C",
2017-06-15 15:16:45+00:00,,T07,External power ref.:2000kW,
2017-06-15 15:17:59+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-06-15 15:18:00+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 48Â°C",
2017-06-15 15:20:55+00:00,,T07,"Nac.vent.2, nac/gear: 34/ 48Â°C",
2017-06-15 15:21:44+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 48Â°C",
2017-06-15 15:46:44+00:00,,T07,External power ref.:2000kW,
2017-06-15 16:16:44+00:00,,T07,External power ref.:2000kW,
2017-06-15 16:25:25+00:00,,T07,"Gen. int. vent. 2, temp: 70Â°C",
2017-06-15 16:46:44+00:00,,T07,External power ref.:2000kW,
2017-06-15 17:16:44+00:00,,T07,External power ref.:2000kW,
2017-06-15 17:29:24+00:00,,T07,"Nac.vent.2, nac/gear: 36/ 50Â°C",
2017-06-15 17:29:25+00:00,,T07,"Nac.vent.1, nac/gear: 36/ 50Â°C",
2017-06-15 17:46:43+00:00,,T07,External power ref.:2000kW,
2017-06-15 18:03:27+00:00,,T07,"Nac.vent.2, nac/gear: 38/ 50Â°C",
2017-06-15 18:03:28+00:00,,T07,"Nac.vent.3, nac/gear: 38/ 50Â°C",
2017-06-15 18:16:43+00:00,,T07,External power ref.:2000kW,
2017-06-15 18:40:40+00:00,,T07,Generator 1 in,
2017-06-15 18:40:54+00:00,,T07,External power ref.:2000kW,
2017-06-15 18:46:13+00:00,,T07,Event 29 in ConvCtrl state  1,
2017-06-15 18:46:13+00:00,2017-06-15 18:47:17+00:00,T07,A CtrlV.STD 7.012V MEAN 4.515V,
2017-06-15 18:46:14+00:00,,T07,Pause  -24.4kW    24RPM,
2017-06-15 18:46:14+00:00,,T07,Extra info. Err:192 P: -24.4kW,
2017-06-15 18:47:17+00:00,,T07,Run,
2017-06-15 18:49:26+00:00,,T07,Generator 1 in,
2017-06-15 18:52:34+00:00,,T07,"Nac.vent.2, nac/gear: 36/ 48Â°C",
2017-06-15 18:52:35+00:00,,T07,"Nac.vent.1, nac/gear: 36/ 48Â°C",
2017-06-15 19:00:40+00:00,,T07,Generator 1 in,
2017-06-15 19:00:51+00:00,,T07,External power ref.:2000kW,
2017-06-15 19:09:30+00:00,,T07,Generator 1 in,
2017-06-15 19:17:45+00:00,,T07,Generator 1 in,
2017-06-15 19:18:06+00:00,,T07,External power ref.:2000kW,
2017-06-15 19:28:30+00:00,,T07,"Gen. int. vent. 1, temp: 54Â°C",
2017-06-15 19:54:58+00:00,,T07,"Nac.vent.0, nac/gear: 35/ 46Â°C",
2017-06-15 19:59:40+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-06-15 20:50:13+00:00,,T07,Generator 1 in,
2017-06-15 20:50:21+00:00,,T07,External power ref.:2000kW,
2017-06-15 21:50:17+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
